Title,Year,Duration,MPA,IMBD_Rating,Votes,méta_score,description,Movie Link,writers,director,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
175. The Pornographers,1966,2h,Not Rated,7.2,2.6K,,"While avoiding the mob and local authorities, a world-weary pornographer finds being a family man the most difficult as he wrestles with his own desires and afflictions.",https://www.imdb.com/title/tt0060560/?ref_=sr_i_175,"['Shôichi Ozawa', 'Sumiko Sakamoto', 'Keiko Sagawa']",Shôhei Imamura,"['Shôichi Ozawa', 'Sumiko Sakamoto', 'Keiko Sagawa', 'Masaomi Kondô', 'Haruo Tanaka', 'Ganjirô Nakamura', 'Chôchô Miyako', 'Kô Nishimura', 'Ichirô Sugai', 'Shinichi Nakano']",,,,,"August 12, 1966",['Japan'],,"['Imamura Productions', 'Nikkatsu']",3 wins total,"['Dark Comedy', 'Satire', 'Comedy', 'Drama']",['Japanese']
176. Billy the Kid Versus Dracula,1966,1h 14m,Approved,3.8,2.3K,,"Dracula travels to the American Old West, intent on making a young and beautiful female ranch owner his vampire bride. Her fiance, the reformed outlaw Billy the Kid, finds out about it and rushes to save her.",https://www.imdb.com/title/tt0060168/?ref_=sr_i_176,"['John Carradine', 'Chuck Courtney', 'Melinda Casey']",William Beaudine,"['John Carradine', 'Chuck Courtney', 'Melinda Casey', 'Virginia Christine', 'Walter Janovitz', 'Bing Russell', 'Olive Carey', 'Roy Barcroft', 'Hannie Landman', 'Richard Reeves']",,,,,"April 10, 1966",['United States'],"Corriganville, Ray Corrigan Ranch, Simi Valley, California, USA",['Circle Productions Inc.'],,"['Action', 'Drama', 'Horror', 'Western']","['English', 'German']"
177. They're a Weird Mob,1966,1h 52m,,6.4,1.2K,,"An Italian sports journalist arrives in Australia but finds no work. The only employment he can find is as a builder's labourer. At first, he cannot comprehend the culture, but eventually he finds mateship and romance.",https://www.imdb.com/title/tt0061087/?ref_=sr_i_177,"['Walter Chiari', 'Claire Dunne', 'Chips Rafferty']",Michael Powell,"['Walter Chiari', 'Claire Dunne', 'Chips Rafferty', 'Alida Chelli', 'Ed Devereaux', 'Slim DeGrey', 'John Meillon', 'Charles Little', 'Anne Haddy', 'Jack Allen']","A$600,000 (estimated)",,$437,,"October 13, 1966","['Australia', 'United Kingdom']","128 Greenacre Road, Greenacre, Sydney, New South Wales, Australia",['Williamson/Powell'],,"['Adventure', 'Comedy', 'Romance']","['English', 'Italian']"
178. The Navy vs. the Night Monsters,1966,1h 27m,Not Rated,3.7,840,,Beware of the Night Crawlers ... their clutches will disintegrate you!,https://www.imdb.com/title/tt0060741/?ref_=sr_i_178,"['Mamie Van Doren', 'Anthony Eisley', 'Billy Gray']",Michael A. Hoey,"['Mamie Van Doren', 'Anthony Eisley', 'Billy Gray', 'Bobby Van', 'Pamela Mason', 'Walter Sande', 'Edward Faulkner', 'Phillip Terry', 'David Brandon', 'Kaye Elhardt']","$178,000 (estimated)",,,,May 1970,['United States'],"Raleigh Studios - 5300 Melrose Avenue, Hollywood, Los Angeles, California, USA",['Standard Club of California Productions Inc.'],,"['Horror', 'Sci-Fi']",['English']
179. Blindfold,1966,1h 42m,Approved,6.2,1.1K,,A New York psychiatrist is solicited by government agents in connection with a former patient of his who also happens to be a scientist wanted by certain foreign powers.,https://www.imdb.com/title/tt0058977/?ref_=sr_i_179,"['Rock Hudson', 'Claudia Cardinale', 'Jack Warden']",Philip Dunne,"['Rock Hudson', 'Claudia Cardinale', 'Jack Warden', 'Guy Stockwell', 'Brad Dexter', 'Anne Seymour', 'Alejandro Rey', 'Hari Rhodes', 'Vito Scotti', 'Angela Clarke']",,,,,"November 7, 1966",['United States'],"Silver Springs - 5656 E. Silver Springs Boulevard, Ocala, Florida, USA",['7 Pictures'],,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']","['English', 'Italian']"
180. Any Wednesday,1966,1h 49m,Not Rated,6.0,1.2K,,"Ellen Gordon, a New York executive's mistress, falls for the executive's young business associate when he is accidentally sent to use the apartment where the executive and Ellen meet every Wednesday.",https://www.imdb.com/title/tt0060112/?ref_=sr_i_180,"['Jane Fonda', 'Jason Robards', 'Dean Jones']",Robert Ellis Miller,"['Jane Fonda', 'Jason Robards', 'Dean Jones', 'Rosemary Murphy', 'Ann Prentiss', 'Jack Fletcher', 'King Moody', 'Kelly Jean Peters', 'Monty Margetts', 'Frank Baker']",,,,,"February 24, 1967",['United States'],"New York City, New York, USA",['Warner Bros.'],1 nomination total,['Comedy'],['English']
181. The Bubble,1966,1h 52m,PG,4.8,553,,"Pregnant woman and husband's plane lands in strange town due to atmospheric disturbance. Townspeople act zombie-like, repeating same actions. Couple trapped, seeking escape as they unravel the mystery behind the eerie phenomenon.",https://www.imdb.com/title/tt0060396/?ref_=sr_i_181,"['Michael Cole', 'Deborah Walley', 'Johnny Desmond']",Arch Oboler,"['Michael Cole', 'Deborah Walley', 'Johnny Desmond', 'Kassie McMahon', 'Barbara Eiler', 'Virginia Gregg', 'Vic Perrin', 'Olan Soule', 'Chester Jones', 'Warner Anderson']",,,,,"December 21, 1966",['United States'],,"['Arch Oboler Productions', 'Midwestern MagicVuers']",,['Sci-Fi'],['English']
"182. A Smell of Honey, a Swallow of Brine",1966,1h 9m,Not Rated,5.8,272,,"A young woman teases, seduces, and emotionally destroys young men for her own twisted enjoyment.",https://www.imdb.com/title/tt0180177/?ref_=sr_i_182,"['Stacey Walker', 'Sam Melville', 'Bob Todd']",Byron Mabe,"['Stacey Walker', 'Sam Melville', 'Bob Todd', 'Sharon Carr', 'Michael Wright', ""Michael O'Kelly"", 'Larry Jones', 'Linda Gearhart', 'Tom Hughes', 'Tom Dolbey']",,,,,"June 10, 1966",['United States'],"Los Angeles, California, USA",,,['Drama'],['English']
183. Irezumi,1966,1h 26m,,7.1,1.4K,,"A seductive woman gets kidnapped into prostitution. After getting a spider tattoo made on her back, she grows vengeful, leaving several men in her path.",https://www.imdb.com/title/tt0200740/?ref_=sr_i_183,"['Ayako Wakao', 'Akio Hasegawa', 'Gaku Yamamoto']",Yasuzô Masumura,"['Ayako Wakao', 'Akio Hasegawa', 'Gaku Yamamoto', 'Kei Satô', 'Fujio Suga', 'Reiko Fujiwara', 'Asao Uchida', 'Kikue Môri', 'Jun Fujikawa', 'Tadashi Iwata']",,,,,"January 15, 1966",['Japan'],,['Daiei'],,"['Crime', 'Drama']",['Japanese']
184. Texas Across the River,1966,1h 41m,Approved,6.2,2K,,"In 1845 Texas, a Louisiana belle is courted by a wanted Spanish nobleman and a Texas brawling gunrunner but her suitors' passionate duel is interrupted by the cavalry and a Comanche attack.",https://www.imdb.com/title/tt0061080/?ref_=sr_i_184,"['Wells Root', 'Harold Greene', 'Ben Starr']",Michael Gordon,"['Dean Martin', 'Alain Delon', 'Rosemary Forsyth', 'Joey Bishop', 'Tina Aumont', 'Peter Graves', 'Michael Ansara', 'Linden Chiles', 'Andrew Prine', 'Stuart Anderson']",,,,,"November 28, 1966",['United States'],"Alabama Hills, Lone Pine, California, USA",['Universal Pictures'],,"['Parody', 'Slapstick', 'Comedy', 'Western']","['English', 'Spanish']"
185. Warning Shot,1966,1h 40m,Approved,6.7,1.1K,,"During a stakeout, an L.A. cop kills a doctor who presumably pulled a gun but the coroner's inquest finds no gun, forcing the cop to look for it to clear his name.",https://www.imdb.com/title/tt0062473/?ref_=sr_i_185,"['David Janssen', 'Ed Begley', 'Keenan Wynn']",Buzz Kulik,"['David Janssen', 'Ed Begley', 'Keenan Wynn', 'Sam Wanamaker', 'Lillian Gish', 'Stefanie Powers', 'Eleanor Parker', 'George Grizzard', 'George Sanders', 'Steve Allen']","$2,500,000 (estimated)",,,,"January 18, 1967",['United States'],"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",['Bob Banner Associates'],,"['Crime', 'Mystery', 'Thriller']",['English']
186. The Dacians,1966,1h 50m,PG-13,7.6,2.1K,,The Dacian kingdom lies at the eastern border of the Roman Empire.Only the river Danube separates the two mortal enemies.The Dacian king Decebalus knows that soon the vastly superior Roman legions will cross the river and attack Dacia.,https://www.imdb.com/title/tt0060482/?ref_=sr_i_186,"['Pierre Brice', 'Marie-José Nat', 'Georges Marchal']",Sergiu Nicolaescu,"['Pierre Brice', 'Marie-José Nat', 'Georges Marchal', 'Amza Pellea', 'Mircea Albulescu', 'Alexandru Herescu', 'György Kovács', 'Ion Apahideanu', 'Leopoldina Balanuta', 'Ion Banica']","ROL20,113,000 (estimated)",,,,1966,"['Romania', 'France']","Hârsova, Romania","['Franco London Films', 'Romania Film', 'Studioul Cinematografic Bucuresti']",,"['Biography', 'Drama', 'History', 'War']",['Romanian']
187. Wake Up and Die,1966,1h 42m,Not Rated,6.2,451,,"Luciano Lutring is a dangerous fugitive in Italy, he meets Candida, a nightclub singer and they fall in love. On their back is Candida's lover Franco Magni, a two-bit gangster. Powered by his new-found fame and reputation, Lutring increasingly becomes more and more reckless, robbing as many jewelry stores as he can and pawning them before the cops catch up with him. One of the first of many poliziesco movies of the time and based on the life of real-life criminal Luciano Lutring; the infamous jewelry thief also known as the ""machine gun soloist"", a name he acquired by the media by keeping his weapon in a violin case.",https://www.imdb.com/title/tt0061049/?ref_=sr_i_187,"['Ugo Pirro', 'Carlo Lizzani']",Carlo Lizzani,"['Robert Hoffmann', 'Lisa Gastoni', 'Gian Maria Volontè', 'Claudio Camaso', 'Renato Niccolai', 'Ottavio Fanfani', 'Pupo De Luca', 'Corrado Olmi', 'Augusto Bonardi', 'Renato Terra']",,,,,"April 6, 1966","['Italy', 'France']","Amsterdam, Noord-Holland, Netherlands","['Sanson Film', 'Castoro', 'Compagnie Internationale de Productions Cinématographiques (CIPRA)']",2 wins & 1 nomination total,"['Crime', 'Drama']",['Italian']
188. The Black Klansman,1966,1h 28m,Not Rated,6.1,548,,"After a black man's daughter is killed by the KKK, he seeks revenge by becoming a Klansman.",https://www.imdb.com/title/tt0060173/?ref_=sr_i_188,"['Richard Gilden', 'Rima Kutner', 'Harry Lovejoy']",Ted V. Mikels,"['Richard Gilden', 'Rima Kutner', 'Harry Lovejoy', 'Max Julien', 'Jakie Deslonde', 'James McEachin', 'Maureen Gaffney', 'W. McLennard', 'Ginode Augustino', 'R.L. Armstrong']","$80,000 (estimated)",,,,"May 18, 1966",['United States'],"Bakersfield, California, USA",['SGS Productions'],,['Drama'],['English']
189. The Man Called Flintstone,1966,1h 29m,G,6.5,1.9K,,"While preparing for a camping trip, Fred Flintstone is enlisted by the Bedrock Secret Service to capture a criminal mastermind after a spy who looks like him is injured on the job.",https://www.imdb.com/title/tt0060661/?ref_=sr_i_189,"['Harvey Bullock', 'R.S. Allen', 'Joseph Barbera']",Joseph Barbera,"['Alan Reed', 'Mel Blanc', 'Jean Vander Pyl', 'Gerry Johnson', 'Don Messick', 'Janet Waldo', 'Paul Frees', 'Harvey Korman', 'John Stephenson', 'June Foray']",,,,,"August 3, 1966",['United States'],,"['Columbia Pictures', 'Hanna-Barbera Productions']",,"['Parody', 'Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Musical']",['English']
190. Mister Buddwing,1966,1h 40m,Approved,6.0,1.5K,,An amnesiac (James Garner) wanders the streets of Manhattan trying to figure out who he is.,https://www.imdb.com/title/tt0059453/?ref_=sr_i_190,"['James Garner', 'Jean Simmons', 'Suzanne Pleshette']",Delbert Mann,"['James Garner', 'Jean Simmons', 'Suzanne Pleshette', 'Katharine Ross', 'Angela Lansbury', 'George Voskovec', 'Jack Gilford', 'Joe Mantell', 'Raymond St. Jacques', 'Ken Lynch']",,,,,"July 15, 1966",['United States'],"New York City, New York, USA","['Cherokee Productions', 'DDD Productions', 'Metro-Goldwyn-Mayer (MGM)']",2 nominations total,['Drama'],['English']
191. Teesri Kasam,1966,2h 39m,,7.9,875,,A naive bullock-cart driver falls for a traveling courtesan.,https://www.imdb.com/title/tt0061072/?ref_=sr_i_191,"['Raj Kapoor', 'Waheeda Rehman', 'Dulari']",Basu Bhattacharya,"['Raj Kapoor', 'Waheeda Rehman', 'Dulari', 'Iftekhar', 'Asit Kumar Sen', 'C.S. Dubey', 'Krishan Dhawan', 'Vishwa Mehra', 'Samar Chatterjee', 'Pardesi']",,,,,1966,['India'],"Purnea, Bihar, India",['Image Makers'],4 wins & 2 nominations total,"['Comedy', 'Drama', 'Romance']","['Maithili', 'Hindi', 'Bhojpuri', 'Urdu']"
192. Come imparai ad amare le donne,1966,1h 50m,,5.3,170,,Robert chases out into the world to unravel the mystery of women.,https://www.imdb.com/title/tt0060456/?ref_=sr_i_192,"['Franco Castellano', 'Giuseppe Moccia', 'Willibald Eser']",Luciano Salce,"['Michèle Mercier', 'Nadja Tiller', 'Elsa Martinelli', 'Anita Ekberg', 'Zarah Leander', 'Romina Power', 'Robert Hoffmann', 'Orchidea De Santis', 'Sarah Ross', 'Erica Schramm']",,,,,"July 4, 1969","['Italy', 'France', 'West Germany']","Rome, Lazio, Italy","['Sancro Film', 'Norddeutsche Filmproduktion', 'Les Films Marceau']",,['Comedy'],['Italian']
193. Dimension 5,1966,1h 31m,,4.6,455,,An American intelligence agent aided by a Chinese-American female agent uses a time-travel belt to thwart Chinese operatives who are attempting to import to Los Angeles the materials to make an atomic bomb.,https://www.imdb.com/title/tt0060311/?ref_=sr_i_193,"['Jeffrey Hunter', 'France Nuyen', 'Harold Sakata']",Franklin Adreon,"['Jeffrey Hunter', 'France Nuyen', 'Harold Sakata', 'Donald Woods', 'Linda Ho', 'Robert Ito', 'David Chow', 'Jon Lormer', 'Bill Walker', 'Virginia Ann Lee']",,,,,October 1966,['United States'],"Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA","['Harold Goldman Associates', 'United Pictures']",,"['Crime', 'Sci-Fi', 'Thriller']",['English']
194. The Psychopath,1966,1h 22m,Approved,6.0,1.2K,,Four men who were involved in the investigation of a German millionaire at the end of World War II are found murdered with tiny dolls left next to their corpses.,https://www.imdb.com/title/tt0060866/?ref_=sr_i_194,"['Patrick Wymark', 'Margaret Johnston', 'John Standing']",Freddie Francis,"['Patrick Wymark', 'Margaret Johnston', 'John Standing', 'Alexander Knox', 'Judy Huxtable', 'Don Borisenko', 'Thorley Walters', 'Robert Crewdson', 'Colin Gordon', 'Tim Barrett']",,,,,"May 20, 1966",['United Kingdom'],"Shepperton Studios, Shepperton, Surrey, England, UK",['Amicus Productions'],,"['Slasher Horror', 'Crime', 'Horror', 'Mystery', 'Thriller']",['English']
195. Lost Command,1966,2h 9m,Approved,6.3,2.5K,,French Army colonel Raspeguy leads his paratroopers in battle against the Communist Viet Minh in Indochina and against Algerian guerrillas during the Algerian War.,https://www.imdb.com/title/tt0060637/?ref_=sr_i_195,"['Anthony Quinn', 'Alain Delon', 'George Segal']",Mark Robson,"['Anthony Quinn', 'Alain Delon', 'George Segal', 'Michèle Morgan', 'Maurice Ronet', 'Claudia Cardinale', 'Grégoire Aslan', 'Jean Servais', 'Maurice Sarfati', 'Jean-Claude Bercq']",,,,,May 1966,['United States'],"Adra, Almería, Andalucía, Spain",['Red Lion'],,"['Action', 'Drama', 'War']","['English', 'Vietnamese', 'Cantonese', 'French']"
196. The War Is Over,1966,2h 1m,,7.3,2.5K,,"A veteran Republican fighter's ardent dedication to overthrow of Franco's regime is challenged. He realizes that the center of political struggle has shifted away from him, and is forced to make choices about his life and political ideals.",https://www.imdb.com/title/tt0060481/?ref_=sr_i_196,"['Yves Montand', 'Ingrid Thulin', 'Geneviève Bujold']",Alain Resnais,"['Yves Montand', 'Ingrid Thulin', 'Geneviève Bujold', 'Jean Dasté', 'Dominique Rozan', 'Jean-François Rémi', 'Marie Mergey', 'Michel Piccoli', 'Anouk Ferjac', 'Roland Monod']",,,,,"May 11, 1966","['France', 'Sweden']","Boulevard Saint-Germain, Paris 6, Paris, France","['Argos Films', 'Europa Film', 'Sofracima']",4 wins & 4 nominations total,"['Drama', 'War']","['French', 'Spanish']"
197. Morgan!,1966,1h 37m,,6.5,2.1K,,"After his wife leaves him for his former best friend, a failed London artist begins his descent into madness in trying to win her back.",https://www.imdb.com/title/tt0060714/?ref_=sr_i_197,"['David Warner', 'Vanessa Redgrave', 'Robert Stephens']",Karel Reisz,"['David Warner', 'Vanessa Redgrave', 'Robert Stephens', 'Irene Handl', 'Bernard Bresslaw', 'Arthur Mullard', 'Newton Blick', 'Nan Munro', 'Peter Collingwood', 'Graham Crowden']",,,,,"May 15, 1966",['United Kingdom'],"13 Campden Hill Square, Kensington, London, England, UK",['Quintra'],4 wins & 12 nominations total,"['Dark Comedy', 'Satire', 'Slapstick', 'Comedy', 'Drama', 'Fantasy']",['English']
198. The Fear,1966,1h 42m,,7.6,512,,A disturbing family drama about the pathogeny of Greek countryside.,https://www.imdb.com/title/tt0144935/?ref_=sr_i_198,"['Elli Fotiou', 'Anestis Vlahos', 'Spyros Fokas']",Kostas Manoussakis,"['Elli Fotiou', 'Anestis Vlahos', 'Spyros Fokas', 'Elena Nathanail', 'Mary Hronopoulou', 'Alexis Damianos', 'Theodoros Katsadramis', 'Kostas Gennatas', 'Giorgos Sifis']",,,,,1966,['Greece'],"Lake Kopaida, Viotia, Greece",['Damaskinos-Mihailidis (DM) [gr]'],1 nomination total,"['Crime', 'Drama']",['Greek']
199. Las Vegas Hillbillys,1966,1h 30m,TV-G,4.2,290,,A Hillbilly hits the big time in Las Vegas.,https://www.imdb.com/title/tt0060618/?ref_=sr_i_199,"['Ferlin Husky', 'Jayne Mansfield', 'Mamie Van Doren']",Arthur C. Pierce,"['Ferlin Husky', 'Jayne Mansfield', 'Mamie Van Doren', 'Sonny James', 'Roy Drusky', 'Del Reeves', 'Bill Anderson', 'Connie Smith', 'Wilma Burgess', 'Duke of Paducah']",,,,,"May 11, 1966",['United States'],"Las Vegas, Nevada, USA",['Woolner Brothers Pictures Inc.'],,"['Comedy', 'Musical']",['English']
200. Red Roses of Passion,1966,1h 25m,,5.5,238,,"Jaded Carla drugs her stuck up aunt and her daughter with mind-altering aphrodisiac concocted from a rose by an ominous Pan sex cult. The women become crazed nymphos and the only way to cure them is for Carla to give herself to ""Pan"".",https://www.imdb.com/title/tt0060888/?ref_=sr_i_200,"['Judson Todd', 'Jean James', 'Carol Holleck']",Joseph W. Sarno,"['Judson Todd', 'Jean James', 'Carol Holleck', 'Helena Clayton', 'Frank Spencer', 'Johnny Kuhl', 'Bella Donna', 'Laura London', 'Patricia McNair', 'June Roberts']",,,,,,['United States'],"New York City, New York, USA",['Amalfi Films No. 4'],,"['Crime', 'Drama', 'Fantasy', 'Mystery']",['English']
201. Assault on a Queen,1966,1h 46m,Approved,5.6,1.3K,,"A motley crew of treasure hunters plan to rob the cruise-liner RMS Queen Mary, using a recovered WW2 German submarine.",https://www.imdb.com/title/tt0060135/?ref_=sr_i_201,"['Frank Sinatra', 'Virna Lisi', 'Anthony Franciosa']",Jack Donohue,"['Frank Sinatra', 'Virna Lisi', 'Anthony Franciosa', 'Richard Conte', 'Alf Kjellin', 'Errol John', 'Murray Matheson', 'Reginald Denny', 'John Warburton', 'Lester Matthews']",,,,,"June 15, 1966",['United States'],"RMS Queen Mary - 1126 Queens Highway, Long Beach, California, USA","['Seven Arts Productions', 'Sinatra Enterprises']",,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",['English']
